A_location	A_lockdown	B_location	B_lockdown	FDR	A_time	B_time	significance
KRAKOW	TRUE	KRAKOW	FALSE	0.597170271588876	0800_1200	0400_0800	FALSE
NIEPOLOMICE	FALSE	KRAKOW	FALSE	0.191482638766984	0800_1200	0400_0800	FALSE
WIELICZKA	FALSE	KRAKOW	FALSE	0.118059950520684	0800_1200	0400_0800	FALSE
WIELICZKA	TRUE	KRAKOW	FALSE	0.380769230769231	0800_1200	0400_0800	FALSE
KRAKOW	FALSE	KRAKOW	FALSE	0.491992995457199	1200_1600	0400_0800	FALSE
KRAKOW	TRUE	KRAKOW	FALSE	0.870040380095225	1200_1600	0400_0800	FALSE
NIEPOLOMICE	TRUE	KRAKOW	FALSE	0.0565149136577708	1200_1600	0400_0800	FALSE
WIELICZKA	FALSE	KRAKOW	FALSE	0.160600867022885	1200_1600	0400_0800	FALSE
WIELICZKA	TRUE	KRAKOW	FALSE	0.191482638766984	1200_1600	0400_0800	FALSE
KRAKOW	FALSE	KRAKOW	FALSE	0.428323556143105	1600_2000	0400_0800	FALSE
KRAKOW	TRUE	KRAKOW	FALSE	0.874437038371465	1600_2000	0400_0800	FALSE
WIELICZKA	FALSE	KRAKOW	FALSE	0.0516005733397038	1600_2000	0400_0800	FALSE
KRAKOW	FALSE	KRAKOW	FALSE	0.924386083230848	2000_0000	0400_0800	FALSE
KRAKOW	TRUE	KRAKOW	FALSE	0.578223482274655	2000_0000	0400_0800	FALSE
NIEPOLOMICE	FALSE	KRAKOW	TRUE	0.122351874929195	0400_0800	0400_0800	FALSE
NIEPOLOMICE	TRUE	KRAKOW	TRUE	0.191482638766984	0400_0800	0400_0800	FALSE
WIELICZKA	TRUE	KRAKOW	TRUE	0.43252427184466	0400_0800	0400_0800	FALSE
KRAKOW	FALSE	KRAKOW	TRUE	0.854907804060346	0800_1200	0400_0800	FALSE
KRAKOW	TRUE	KRAKOW	TRUE	0.798080614203455	0800_1200	0400_0800	FALSE
NIEPOLOMICE	FALSE	KRAKOW	TRUE	0.191482638766984	0800_1200	0400_0800	FALSE
NIEPOLOMICE	TRUE	KRAKOW	TRUE	0.191482638766984	0800_1200	0400_0800	FALSE
WIELICZKA	FALSE	KRAKOW	TRUE	0.1455525606469	0800_1200	0400_0800	FALSE
WIELICZKA	TRUE	KRAKOW	TRUE	0.522197802197802	0800_1200	0400_0800	FALSE
KRAKOW	FALSE	KRAKOW	TRUE	0.929135729135729	1200_1600	0400_0800	FALSE
KRAKOW	TRUE	KRAKOW	TRUE	0.522197802197802	1200_1600	0400_0800	FALSE
NIEPOLOMICE	TRUE	KRAKOW	TRUE	0.191482638766984	1200_1600	0400_0800	FALSE
WIELICZKA	FALSE	KRAKOW	TRUE	0.177492150706436	1200_1600	0400_0800	FALSE
WIELICZKA	TRUE	KRAKOW	TRUE	0.191482638766984	1200_1600	0400_0800	FALSE
KRAKOW	FALSE	KRAKOW	TRUE	0.440038222646918	1600_2000	0400_0800	FALSE
KRAKOW	TRUE	KRAKOW	TRUE	0.947872340425532	1600_2000	0400_0800	FALSE
NIEPOLOMICE	FALSE	KRAKOW	TRUE	0.138269497492798	1600_2000	0400_0800	FALSE
NIEPOLOMICE	TRUE	KRAKOW	TRUE	0.191482638766984	1600_2000	0400_0800	FALSE
WIELICZKA	FALSE	KRAKOW	TRUE	0.0584415584415584	1600_2000	0400_0800	FALSE
WIELICZKA	TRUE	KRAKOW	TRUE	0.191482638766984	1600_2000	0400_0800	FALSE
KRAKOW	FALSE	KRAKOW	TRUE	0.870040380095225	2000_0000	0400_0800	FALSE
KRAKOW	TRUE	KRAKOW	TRUE	0.522197802197802	2000_0000	0400_0800	FALSE
NIEPOLOMICE	TRUE	KRAKOW	TRUE	0.191482638766984	2000_0000	0400_0800	FALSE
WIELICZKA	FALSE	KRAKOW	TRUE	0.0565149136577708	2000_0000	0400_0800	FALSE
WIELICZKA	TRUE	KRAKOW	TRUE	0.191482638766984	2000_0000	0400_0800	FALSE
NIEPOLOMICE	TRUE	NIEPOLOMICE	FALSE	1	0400_0800	0400_0800	FALSE
WIELICZKA	FALSE	NIEPOLOMICE	FALSE	0.579547840694338	0400_0800	0400_0800	FALSE
WIELICZKA	TRUE	NIEPOLOMICE	FALSE	0.918546191602249	0400_0800	0400_0800	FALSE
NIEPOLOMICE	FALSE	NIEPOLOMICE	FALSE	0.511745135598347	0800_1200	0400_0800	FALSE
NIEPOLOMICE	TRUE	NIEPOLOMICE	FALSE	0.130898513251454	0800_1200	0400_0800	FALSE
WIELICZKA	TRUE	NIEPOLOMICE	FALSE	0.0994536190066916	0800_1200	0400_0800	FALSE
NIEPOLOMICE	FALSE	NIEPOLOMICE	FALSE	1	1200_1600	0400_0800	FALSE
NIEPOLOMICE	TRUE	NIEPOLOMICE	FALSE	0.457121825542878	1200_1600	0400_0800	FALSE
WIELICZKA	FALSE	NIEPOLOMICE	FALSE	0.0994536190066916	1200_1600	0400_0800	FALSE
WIELICZKA	TRUE	NIEPOLOMICE	FALSE	0.798080614203455	1200_1600	0400_0800	FALSE
NIEPOLOMICE	FALSE	NIEPOLOMICE	FALSE	0.205128205128205	1600_2000	0400_0800	FALSE
NIEPOLOMICE	TRUE	NIEPOLOMICE	FALSE	0.993877826918249	1600_2000	0400_0800	FALSE
WIELICZKA	FALSE	NIEPOLOMICE	FALSE	0.0827172827172827	1600_2000	0400_0800	FALSE
WIELICZKA	TRUE	NIEPOLOMICE	FALSE	0.964939822082679	1600_2000	0400_0800	FALSE
KRAKOW	TRUE	NIEPOLOMICE	FALSE	0.130898513251454	2000_0000	0400_0800	FALSE
NIEPOLOMICE	FALSE	NIEPOLOMICE	FALSE	0.426417803302225	2000_0000	0400_0800	FALSE
NIEPOLOMICE	TRUE	NIEPOLOMICE	FALSE	1	2000_0000	0400_0800	FALSE
WIELICZKA	FALSE	NIEPOLOMICE	FALSE	0.318498659517426	2000_0000	0400_0800	FALSE
WIELICZKA	TRUE	NIEPOLOMICE	FALSE	0.711851023228269	2000_0000	0400_0800	FALSE
WIELICZKA	FALSE	NIEPOLOMICE	TRUE	0.559024666320804	0400_0800	0400_0800	FALSE
WIELICZKA	TRUE	NIEPOLOMICE	TRUE	0.798080614203455	0400_0800	0400_0800	FALSE
KRAKOW	FALSE	NIEPOLOMICE	TRUE	0.0584415584415584	0800_1200	0400_0800	FALSE
KRAKOW	TRUE	NIEPOLOMICE	TRUE	0.191482638766984	0800_1200	0400_0800	FALSE
NIEPOLOMICE	FALSE	NIEPOLOMICE	TRUE	0.870040380095225	0800_1200	0400_0800	FALSE
NIEPOLOMICE	TRUE	NIEPOLOMICE	TRUE	0.191482638766984	0800_1200	0400_0800	FALSE
WIELICZKA	FALSE	NIEPOLOMICE	TRUE	0.128871128871129	0800_1200	0400_0800	FALSE
WIELICZKA	TRUE	NIEPOLOMICE	TRUE	0.522197802197802	0800_1200	0400_0800	FALSE
KRAKOW	FALSE	NIEPOLOMICE	TRUE	0.0726620318457053	1200_1600	0400_0800	FALSE
KRAKOW	TRUE	NIEPOLOMICE	TRUE	0.191482638766984	1200_1600	0400_0800	FALSE
NIEPOLOMICE	FALSE	NIEPOLOMICE	TRUE	0.950918339610919	1200_1600	0400_0800	FALSE
NIEPOLOMICE	TRUE	NIEPOLOMICE	TRUE	0.947872340425532	1200_1600	0400_0800	FALSE
WIELICZKA	FALSE	NIEPOLOMICE	TRUE	0.476943617130533	1200_1600	0400_0800	FALSE
WIELICZKA	TRUE	NIEPOLOMICE	TRUE	0.798080614203455	1200_1600	0400_0800	FALSE
KRAKOW	FALSE	NIEPOLOMICE	TRUE	0.0690952882733705	1600_2000	0400_0800	FALSE
KRAKOW	TRUE	NIEPOLOMICE	TRUE	0.191482638766984	1600_2000	0400_0800	FALSE
NIEPOLOMICE	FALSE	NIEPOLOMICE	TRUE	0.510193255020841	1600_2000	0400_0800	FALSE
NIEPOLOMICE	TRUE	NIEPOLOMICE	TRUE	0.798080614203455	1600_2000	0400_0800	FALSE
WIELICZKA	FALSE	NIEPOLOMICE	TRUE	0.697913422609779	1600_2000	0400_0800	FALSE
WIELICZKA	TRUE	NIEPOLOMICE	TRUE	0.798080614203455	1600_2000	0400_0800	FALSE
KRAKOW	FALSE	NIEPOLOMICE	TRUE	0.0793728564429201	2000_0000	0400_0800	FALSE
KRAKOW	TRUE	NIEPOLOMICE	TRUE	0.522197802197802	2000_0000	0400_0800	FALSE
NIEPOLOMICE	FALSE	NIEPOLOMICE	TRUE	0.318498659517426	2000_0000	0400_0800	FALSE
NIEPOLOMICE	TRUE	NIEPOLOMICE	TRUE	1	2000_0000	0400_0800	FALSE
WIELICZKA	FALSE	NIEPOLOMICE	TRUE	0.932191686231184	2000_0000	0400_0800	FALSE
WIELICZKA	TRUE	NIEPOLOMICE	TRUE	0.798080614203455	2000_0000	0400_0800	FALSE
WIELICZKA	TRUE	WIELICZKA	FALSE	0.19842032967033	0400_0800	0400_0800	FALSE
NIEPOLOMICE	FALSE	WIELICZKA	FALSE	0.1455525606469	0800_1200	0400_0800	FALSE
NIEPOLOMICE	TRUE	WIELICZKA	FALSE	0.101074749426398	0800_1200	0400_0800	FALSE
KRAKOW	TRUE	WIELICZKA	FALSE	0.0548527103148952	1200_1600	0400_0800	FALSE
NIEPOLOMICE	FALSE	WIELICZKA	FALSE	0.449679816586291	1200_1600	0400_0800	FALSE
NIEPOLOMICE	TRUE	WIELICZKA	FALSE	0.1455525606469	1200_1600	0400_0800	FALSE
WIELICZKA	TRUE	WIELICZKA	FALSE	0.191482638766984	1200_1600	0400_0800	FALSE
NIEPOLOMICE	TRUE	WIELICZKA	FALSE	0.312673162531519	1600_2000	0400_0800	FALSE
WIELICZKA	TRUE	WIELICZKA	FALSE	0.697913422609779	1600_2000	0400_0800	FALSE
KRAKOW	TRUE	WIELICZKA	FALSE	0.0852799894716062	2000_0000	0400_0800	FALSE
NIEPOLOMICE	FALSE	WIELICZKA	FALSE	0.0960426856380614	2000_0000	0400_0800	FALSE
NIEPOLOMICE	TRUE	WIELICZKA	FALSE	0.212971078001753	2000_0000	0400_0800	FALSE
WIELICZKA	FALSE	WIELICZKA	FALSE	0.101074749426398	2000_0000	0400_0800	FALSE
WIELICZKA	TRUE	WIELICZKA	FALSE	0.186573252075436	2000_0000	0400_0800	FALSE
KRAKOW	TRUE	WIELICZKA	TRUE	0.191482638766984	0800_1200	0400_0800	FALSE
NIEPOLOMICE	FALSE	WIELICZKA	TRUE	0.544598258883973	0800_1200	0400_0800	FALSE
NIEPOLOMICE	TRUE	WIELICZKA	TRUE	0.191482638766984	0800_1200	0400_0800	FALSE
WIELICZKA	FALSE	WIELICZKA	TRUE	0.0862509583439816	0800_1200	0400_0800	FALSE
WIELICZKA	TRUE	WIELICZKA	TRUE	0.318498659517426	0800_1200	0400_0800	FALSE
KRAKOW	FALSE	WIELICZKA	TRUE	0.0635792778649922	1200_1600	0400_0800	FALSE
KRAKOW	TRUE	WIELICZKA	TRUE	0.191482638766984	1200_1600	0400_0800	FALSE
NIEPOLOMICE	FALSE	WIELICZKA	TRUE	0.796290665855883	1200_1600	0400_0800	FALSE
NIEPOLOMICE	TRUE	WIELICZKA	TRUE	0.43252427184466	1200_1600	0400_0800	FALSE
WIELICZKA	FALSE	WIELICZKA	TRUE	0.20087366050099	1200_1600	0400_0800	FALSE
WIELICZKA	TRUE	WIELICZKA	TRUE	0.522197802197802	1200_1600	0400_0800	FALSE
KRAKOW	FALSE	WIELICZKA	TRUE	0.0751648351648352	1600_2000	0400_0800	FALSE
KRAKOW	TRUE	WIELICZKA	TRUE	0.191482638766984	1600_2000	0400_0800	FALSE
NIEPOLOMICE	FALSE	WIELICZKA	TRUE	0.50316503772725	1600_2000	0400_0800	FALSE
NIEPOLOMICE	TRUE	WIELICZKA	TRUE	0.798080614203455	1600_2000	0400_0800	FALSE
WIELICZKA	FALSE	WIELICZKA	TRUE	0.405143080269984	1600_2000	0400_0800	FALSE
WIELICZKA	TRUE	WIELICZKA	TRUE	0.522197802197802	1600_2000	0400_0800	FALSE
KRAKOW	FALSE	WIELICZKA	TRUE	0.155283968368081	2000_0000	0400_0800	FALSE
KRAKOW	TRUE	WIELICZKA	TRUE	0.318498659517426	2000_0000	0400_0800	FALSE
NIEPOLOMICE	FALSE	WIELICZKA	TRUE	0.537571837353019	2000_0000	0400_0800	FALSE
NIEPOLOMICE	TRUE	WIELICZKA	TRUE	1	2000_0000	0400_0800	FALSE
WIELICZKA	FALSE	WIELICZKA	TRUE	0.929599177800617	2000_0000	0400_0800	FALSE
WIELICZKA	TRUE	WIELICZKA	TRUE	1	2000_0000	0400_0800	FALSE
KRAKOW	TRUE	KRAKOW	FALSE	0.942656627808685	0800_1200	0800_1200	FALSE
KRAKOW	FALSE	KRAKOW	FALSE	0.844030969030969	1200_1600	0800_1200	FALSE
KRAKOW	TRUE	KRAKOW	FALSE	0.46373104330349	1200_1600	0800_1200	FALSE
KRAKOW	FALSE	KRAKOW	FALSE	0.191482638766984	1600_2000	0800_1200	FALSE
KRAKOW	TRUE	KRAKOW	FALSE	0.176418176418176	1600_2000	0800_1200	FALSE
KRAKOW	TRUE	KRAKOW	FALSE	0.147655161739669	2000_0000	0800_1200	FALSE
NIEPOLOMICE	FALSE	KRAKOW	TRUE	0.136049316537121	0800_1200	0800_1200	FALSE
NIEPOLOMICE	TRUE	KRAKOW	TRUE	0.191482638766984	0800_1200	0800_1200	FALSE
WIELICZKA	FALSE	KRAKOW	TRUE	0.0602006688963211	0800_1200	0800_1200	FALSE
WIELICZKA	TRUE	KRAKOW	TRUE	0.318498659517426	0800_1200	0800_1200	FALSE
KRAKOW	FALSE	KRAKOW	TRUE	0.7373342363402	1200_1600	0800_1200	FALSE
KRAKOW	TRUE	KRAKOW	TRUE	0.947872340425532	1200_1600	0800_1200	FALSE
NIEPOLOMICE	TRUE	KRAKOW	TRUE	0.191482638766984	1200_1600	0800_1200	FALSE
WIELICZKA	FALSE	KRAKOW	TRUE	0.0827172827172827	1200_1600	0800_1200	FALSE
WIELICZKA	TRUE	KRAKOW	TRUE	0.191482638766984	1200_1600	0800_1200	FALSE
KRAKOW	FALSE	KRAKOW	TRUE	0.614644303065356	1600_2000	0800_1200	FALSE
KRAKOW	TRUE	KRAKOW	TRUE	0.798080614203455	1600_2000	0800_1200	FALSE
NIEPOLOMICE	FALSE	KRAKOW	TRUE	0.0659340659340659	1600_2000	0800_1200	FALSE
NIEPOLOMICE	TRUE	KRAKOW	TRUE	0.191482638766984	1600_2000	0800_1200	FALSE
WIELICZKA	FALSE	KRAKOW	TRUE	0.0516005733397038	1600_2000	0800_1200	FALSE
WIELICZKA	TRUE	KRAKOW	TRUE	0.191482638766984	1600_2000	0800_1200	FALSE
KRAKOW	FALSE	KRAKOW	TRUE	0.230966638152267	2000_0000	0800_1200	FALSE
KRAKOW	TRUE	KRAKOW	TRUE	0.318498659517426	2000_0000	0800_1200	FALSE
NIEPOLOMICE	TRUE	KRAKOW	TRUE	0.191482638766984	2000_0000	0800_1200	FALSE
WIELICZKA	TRUE	KRAKOW	TRUE	0.191482638766984	2000_0000	0800_1200	FALSE
NIEPOLOMICE	TRUE	NIEPOLOMICE	FALSE	0.29331240188383	0800_1200	0800_1200	FALSE
WIELICZKA	FALSE	NIEPOLOMICE	FALSE	0.191482638766984	0800_1200	0800_1200	FALSE
WIELICZKA	TRUE	NIEPOLOMICE	FALSE	0.353218210361067	0800_1200	0800_1200	FALSE
KRAKOW	TRUE	NIEPOLOMICE	FALSE	0.184788895315211	1200_1600	0800_1200	FALSE
NIEPOLOMICE	FALSE	NIEPOLOMICE	FALSE	0.870040380095225	1200_1600	0800_1200	FALSE
NIEPOLOMICE	TRUE	NIEPOLOMICE	FALSE	0.697913422609779	1200_1600	0800_1200	FALSE
WIELICZKA	FALSE	NIEPOLOMICE	FALSE	0.870040380095225	1200_1600	0800_1200	FALSE
WIELICZKA	TRUE	NIEPOLOMICE	FALSE	1	1200_1600	0800_1200	FALSE
KRAKOW	TRUE	NIEPOLOMICE	FALSE	0.141963299858037	1600_2000	0800_1200	FALSE
NIEPOLOMICE	FALSE	NIEPOLOMICE	FALSE	0.181172809491394	1600_2000	0800_1200	FALSE
NIEPOLOMICE	TRUE	NIEPOLOMICE	FALSE	0.390558421170666	1600_2000	0800_1200	FALSE
WIELICZKA	FALSE	NIEPOLOMICE	FALSE	0.375927737184282	1600_2000	0800_1200	FALSE
WIELICZKA	TRUE	NIEPOLOMICE	FALSE	0.464163471189232	1600_2000	0800_1200	FALSE
KRAKOW	FALSE	NIEPOLOMICE	FALSE	0.158606370587937	2000_0000	0800_1200	FALSE
KRAKOW	TRUE	NIEPOLOMICE	FALSE	0.583348854535295	2000_0000	0800_1200	FALSE
NIEPOLOMICE	TRUE	NIEPOLOMICE	FALSE	0.318916377739907	2000_0000	0800_1200	FALSE
WIELICZKA	FALSE	NIEPOLOMICE	FALSE	0.0972248090892159	2000_0000	0800_1200	FALSE
WIELICZKA	TRUE	NIEPOLOMICE	FALSE	0.245064669843431	2000_0000	0800_1200	FALSE
WIELICZKA	FALSE	NIEPOLOMICE	TRUE	0.0602006688963211	0800_1200	0800_1200	FALSE
WIELICZKA	TRUE	NIEPOLOMICE	TRUE	0.191482638766984	0800_1200	0800_1200	FALSE
KRAKOW	TRUE	NIEPOLOMICE	TRUE	0.191482638766984	1200_1600	0800_1200	FALSE
NIEPOLOMICE	FALSE	NIEPOLOMICE	TRUE	0.192810344229903	1200_1600	0800_1200	FALSE
NIEPOLOMICE	TRUE	NIEPOLOMICE	TRUE	0.711851023228269	1200_1600	0800_1200	FALSE
WIELICZKA	FALSE	NIEPOLOMICE	TRUE	0.191482638766984	1200_1600	0800_1200	FALSE
WIELICZKA	TRUE	NIEPOLOMICE	TRUE	0.318498659517426	1200_1600	0800_1200	FALSE
KRAKOW	TRUE	NIEPOLOMICE	TRUE	0.191482638766984	1600_2000	0800_1200	FALSE
NIEPOLOMICE	FALSE	NIEPOLOMICE	TRUE	0.0972248090892159	1600_2000	0800_1200	FALSE
NIEPOLOMICE	TRUE	NIEPOLOMICE	TRUE	0.191482638766984	1600_2000	0800_1200	FALSE
WIELICZKA	FALSE	NIEPOLOMICE	TRUE	0.289843104872007	1600_2000	0800_1200	FALSE
WIELICZKA	TRUE	NIEPOLOMICE	TRUE	0.522197802197802	1600_2000	0800_1200	FALSE
KRAKOW	TRUE	NIEPOLOMICE	TRUE	0.191482638766984	2000_0000	0800_1200	FALSE
NIEPOLOMICE	FALSE	NIEPOLOMICE	TRUE	0.0565149136577708	2000_0000	0800_1200	FALSE
NIEPOLOMICE	TRUE	NIEPOLOMICE	TRUE	0.191482638766984	2000_0000	0800_1200	FALSE
WIELICZKA	FALSE	NIEPOLOMICE	TRUE	0.123500864617616	2000_0000	0800_1200	FALSE
WIELICZKA	TRUE	NIEPOLOMICE	TRUE	0.191482638766984	2000_0000	0800_1200	FALSE
WIELICZKA	TRUE	WIELICZKA	FALSE	0.489010989010989	0800_1200	0800_1200	FALSE
KRAKOW	TRUE	WIELICZKA	FALSE	0.0793728564429201	1200_1600	0800_1200	FALSE
NIEPOLOMICE	TRUE	WIELICZKA	FALSE	0.0800916874536506	1200_1600	0800_1200	FALSE
WIELICZKA	FALSE	WIELICZKA	FALSE	0.641420819844056	1200_1600	0800_1200	FALSE
WIELICZKA	TRUE	WIELICZKA	FALSE	0.0775694893341952	1200_1600	0800_1200	FALSE
KRAKOW	FALSE	WIELICZKA	FALSE	0.0516005733397038	1600_2000	0800_1200	FALSE
KRAKOW	TRUE	WIELICZKA	FALSE	0.122351874929195	1600_2000	0800_1200	FALSE
NIEPOLOMICE	FALSE	WIELICZKA	FALSE	0.0602006688963211	1600_2000	0800_1200	FALSE
NIEPOLOMICE	TRUE	WIELICZKA	FALSE	0.0548527103148952	1600_2000	0800_1200	FALSE
WIELICZKA	TRUE	WIELICZKA	FALSE	0.0565149136577708	1600_2000	0800_1200	FALSE
KRAKOW	FALSE	WIELICZKA	FALSE	0.191482638766984	2000_0000	0800_1200	FALSE
KRAKOW	TRUE	WIELICZKA	FALSE	0.335266855160754	2000_0000	0800_1200	FALSE
KRAKOW	FALSE	WIELICZKA	TRUE	0.0659340659340659	1200_1600	0800_1200	FALSE
KRAKOW	TRUE	WIELICZKA	TRUE	0.318498659517426	1200_1600	0800_1200	FALSE
NIEPOLOMICE	FALSE	WIELICZKA	TRUE	0.0862509583439816	1200_1600	0800_1200	FALSE
NIEPOLOMICE	TRUE	WIELICZKA	TRUE	0.43252427184466	1200_1600	0800_1200	FALSE
WIELICZKA	FALSE	WIELICZKA	TRUE	0.522197802197802	1200_1600	0800_1200	FALSE
WIELICZKA	TRUE	WIELICZKA	TRUE	0.522197802197802	1200_1600	0800_1200	FALSE
KRAKOW	FALSE	WIELICZKA	TRUE	0.103765087371645	1600_2000	0800_1200	FALSE
KRAKOW	TRUE	WIELICZKA	TRUE	0.43252427184466	1600_2000	0800_1200	FALSE
NIEPOLOMICE	FALSE	WIELICZKA	TRUE	0.19842032967033	1600_2000	0800_1200	FALSE
NIEPOLOMICE	TRUE	WIELICZKA	TRUE	0.191482638766984	1600_2000	0800_1200	FALSE
WIELICZKA	FALSE	WIELICZKA	TRUE	0.191482638766984	1600_2000	0800_1200	FALSE
WIELICZKA	TRUE	WIELICZKA	TRUE	0.318498659517426	1600_2000	0800_1200	FALSE
KRAKOW	FALSE	WIELICZKA	TRUE	0.249579831932773	2000_0000	0800_1200	FALSE
KRAKOW	TRUE	WIELICZKA	TRUE	0.43252427184466	2000_0000	0800_1200	FALSE
NIEPOLOMICE	FALSE	WIELICZKA	TRUE	0.0690952882733705	2000_0000	0800_1200	FALSE
NIEPOLOMICE	TRUE	WIELICZKA	TRUE	0.191482638766984	2000_0000	0800_1200	FALSE
WIELICZKA	FALSE	WIELICZKA	TRUE	0.0793728564429201	2000_0000	0800_1200	FALSE
WIELICZKA	TRUE	WIELICZKA	TRUE	0.191482638766984	2000_0000	0800_1200	FALSE
KRAKOW	TRUE	KRAKOW	FALSE	0.690487426683746	1200_1600	1200_1600	FALSE
KRAKOW	FALSE	KRAKOW	FALSE	0.360728744939271	1600_2000	1200_1600	FALSE
KRAKOW	TRUE	KRAKOW	FALSE	0.29331240188383	1600_2000	1200_1600	FALSE
KRAKOW	FALSE	KRAKOW	FALSE	0.250588121555864	2000_0000	1200_1600	FALSE
KRAKOW	TRUE	KRAKOW	FALSE	0.191482638766984	2000_0000	1200_1600	FALSE
NIEPOLOMICE	FALSE	KRAKOW	TRUE	0.0584415584415584	1200_1600	1200_1600	FALSE
NIEPOLOMICE	TRUE	KRAKOW	TRUE	0.191482638766984	1200_1600	1200_1600	FALSE
WIELICZKA	FALSE	KRAKOW	TRUE	0.130898513251454	1200_1600	1200_1600	FALSE
WIELICZKA	TRUE	KRAKOW	TRUE	0.318498659517426	1200_1600	1200_1600	FALSE
KRAKOW	FALSE	KRAKOW	TRUE	0.694926255007721	1600_2000	1200_1600	FALSE
KRAKOW	TRUE	KRAKOW	TRUE	0.798080614203455	1600_2000	1200_1600	FALSE
NIEPOLOMICE	FALSE	KRAKOW	TRUE	0.0972248090892159	1600_2000	1200_1600	FALSE
NIEPOLOMICE	TRUE	KRAKOW	TRUE	0.191482638766984	1600_2000	1200_1600	FALSE
WIELICZKA	FALSE	KRAKOW	TRUE	0.0584415584415584	1600_2000	1200_1600	FALSE
WIELICZKA	TRUE	KRAKOW	TRUE	0.191482638766984	1600_2000	1200_1600	FALSE
KRAKOW	FALSE	KRAKOW	TRUE	0.459183673469388	2000_0000	1200_1600	FALSE
KRAKOW	TRUE	KRAKOW	TRUE	0.318498659517426	2000_0000	1200_1600	FALSE
NIEPOLOMICE	FALSE	KRAKOW	TRUE	0.0565149136577708	2000_0000	1200_1600	FALSE
NIEPOLOMICE	TRUE	KRAKOW	TRUE	0.191482638766984	2000_0000	1200_1600	FALSE
WIELICZKA	FALSE	KRAKOW	TRUE	0.0565149136577708	2000_0000	1200_1600	FALSE
WIELICZKA	TRUE	KRAKOW	TRUE	0.191482638766984	2000_0000	1200_1600	FALSE
NIEPOLOMICE	TRUE	NIEPOLOMICE	FALSE	0.7373342363402	1200_1600	1200_1600	FALSE
WIELICZKA	FALSE	NIEPOLOMICE	FALSE	0.306818181818182	1200_1600	1200_1600	FALSE
WIELICZKA	TRUE	NIEPOLOMICE	FALSE	0.947872340425532	1200_1600	1200_1600	FALSE
NIEPOLOMICE	FALSE	NIEPOLOMICE	FALSE	0.226573426573427	1600_2000	1200_1600	FALSE
NIEPOLOMICE	TRUE	NIEPOLOMICE	FALSE	0.796290665855883	1600_2000	1200_1600	FALSE
WIELICZKA	FALSE	NIEPOLOMICE	FALSE	0.221851097231036	1600_2000	1200_1600	FALSE
WIELICZKA	TRUE	NIEPOLOMICE	FALSE	0.906293706293706	1600_2000	1200_1600	FALSE
KRAKOW	TRUE	NIEPOLOMICE	FALSE	0.329845686228665	2000_0000	1200_1600	FALSE
NIEPOLOMICE	FALSE	NIEPOLOMICE	FALSE	0.174531351001939	2000_0000	1200_1600	FALSE
NIEPOLOMICE	TRUE	NIEPOLOMICE	FALSE	0.694926255007721	2000_0000	1200_1600	FALSE
WIELICZKA	FALSE	NIEPOLOMICE	FALSE	0.289843104872007	2000_0000	1200_1600	FALSE
WIELICZKA	TRUE	NIEPOLOMICE	FALSE	0.610933370427041	2000_0000	1200_1600	FALSE
WIELICZKA	FALSE	NIEPOLOMICE	TRUE	0.443267575797696	1200_1600	1200_1600	FALSE
WIELICZKA	TRUE	NIEPOLOMICE	TRUE	1	1200_1600	1200_1600	FALSE
KRAKOW	TRUE	NIEPOLOMICE	TRUE	0.191482638766984	1600_2000	1200_1600	FALSE
NIEPOLOMICE	FALSE	NIEPOLOMICE	TRUE	0.313466194822127	1600_2000	1200_1600	FALSE
NIEPOLOMICE	TRUE	NIEPOLOMICE	TRUE	0.61808046423431	1600_2000	1200_1600	FALSE
WIELICZKA	FALSE	NIEPOLOMICE	TRUE	0.380769230769231	1600_2000	1200_1600	FALSE
WIELICZKA	TRUE	NIEPOLOMICE	TRUE	0.870040380095225	1600_2000	1200_1600	FALSE
KRAKOW	FALSE	NIEPOLOMICE	TRUE	0.0584415584415584	2000_0000	1200_1600	FALSE
KRAKOW	TRUE	NIEPOLOMICE	TRUE	0.43252427184466	2000_0000	1200_1600	FALSE
NIEPOLOMICE	FALSE	NIEPOLOMICE	TRUE	0.109058509058509	2000_0000	1200_1600	FALSE
NIEPOLOMICE	TRUE	NIEPOLOMICE	TRUE	0.43252427184466	2000_0000	1200_1600	FALSE
WIELICZKA	FALSE	NIEPOLOMICE	TRUE	0.20814877430262	2000_0000	1200_1600	FALSE
WIELICZKA	TRUE	NIEPOLOMICE	TRUE	0.191482638766984	2000_0000	1200_1600	FALSE
WIELICZKA	TRUE	WIELICZKA	FALSE	0.61808046423431	1200_1600	1200_1600	FALSE
KRAKOW	FALSE	WIELICZKA	FALSE	0.0602006688963211	1600_2000	1200_1600	FALSE
KRAKOW	TRUE	WIELICZKA	FALSE	0.181172809491394	1600_2000	1200_1600	FALSE
NIEPOLOMICE	FALSE	WIELICZKA	FALSE	0.230570634185092	1600_2000	1200_1600	FALSE
NIEPOLOMICE	TRUE	WIELICZKA	FALSE	0.0602006688963211	1600_2000	1200_1600	FALSE
WIELICZKA	FALSE	WIELICZKA	FALSE	0.404664038251825	1600_2000	1200_1600	FALSE
WIELICZKA	TRUE	WIELICZKA	FALSE	0.229474453039408	1600_2000	1200_1600	FALSE
KRAKOW	FALSE	WIELICZKA	FALSE	0.177492150706436	2000_0000	1200_1600	FALSE
